"","Country","Beverage Types","year","Alcohol..recorded.per.capita..15...consumption..in.litres.of.pure.alcohol."
"7371","Hungary"," Beer",1989,6.55
"7372","Hungary"," Beer",1988,6.5
"7373","Hungary"," Beer",1987,6.42
"7374","Hungary"," Beer",1986,6.37
"7375","Hungary"," Beer",1985,5.92
"7376","Hungary"," Beer",1984,5.59
"7377","Hungary"," Beer",1983,5.69
"7378","Hungary"," Beer",1982,5.76
"7379","Hungary"," Beer",1981,5.73
"7380","Hungary"," Beer",1980,5.51
"7381","Hungary"," Wine",1999,4.37
"7382","Hungary"," Wine",1998,4.81
"7383","Hungary"," Wine",1997,4.59
"7384","Hungary"," Wine",1996,4.37
"7385","Hungary"," Wine",1995,3.85
"7386","Hungary"," Wine",1994,4.27
"7387","Hungary"," Wine",1993,4.63
"7388","Hungary"," Wine",1992,4.42
"7389","Hungary"," Wine",1991,4.31
"7390","Hungary"," Wine",1990,4.17
"7391","Hungary"," Wine",1989,3.44
"7392","Hungary"," Wine",1988,3.15
"7393","Hungary"," Wine",1987,3.32
"7394","Hungary"," Wine",1986,3.57
"7395","Hungary"," Wine",1985,3.81
"7396","Hungary"," Wine",1984,4.72
"7397","Hungary"," Wine",1983,4.56
"7398","Hungary"," Wine",1982,4.91
"7399","Hungary"," Wine",1981,4.59
"7400","Hungary"," Wine",1980,5.35
"7401","Hungary"," Spirits",1999,3.62
"7402","Hungary"," Spirits",1998,3.75
"7403","Hungary"," Spirits",1997,3.76
"7404","Hungary"," Spirits",1996,3.89
"7405","Hungary"," Spirits",1995,4.15
"7406","Hungary"," Spirits",1994,4.29
"7407","Hungary"," Spirits",1993,4.44
"7408","Hungary"," Spirits",1992,4.59
"7409","Hungary"," Spirits",1991,4.86
"7410","Hungary"," Spirits",1990,5.39
"7411","Hungary"," Spirits",1989,6.3
"7412","Hungary"," Spirits",1988,5.69
"7413","Hungary"," Spirits",1987,5.96
"7414","Hungary"," Spirits",1986,6.73
"7415","Hungary"," Spirits",1985,7.01
"7416","Hungary"," Spirits",1984,6.51
"7417","Hungary"," Spirits",1983,6.14
"7418","Hungary"," Spirits",1982,6.15
"7419","Hungary"," Spirits",1981,6.41
"7420","Hungary"," Spirits",1980,6.02
"7421","Iceland"," All types",1999,5.9
"7422","Iceland"," All types",1998,5.56
"7423","Iceland"," All types",1997,5.1
"7424","Iceland"," All types",1996,4.9
"7425","Iceland"," All types",1995,4.76
"7426","Iceland"," All types",1994,4.61
"7427","Iceland"," All types",1993,4.45
"7428","Iceland"," All types",1992,4.73
"7429","Iceland"," All types",1991,5.14
"7430","Iceland"," All types",1990,5.24
"7431","Iceland"," All types",1989,5.35
"7432","Iceland"," All types",1988,5.47
"7433","Iceland"," All types",1987,5.64
"7434","Iceland"," All types",1986,5.47
"7435","Iceland"," All types",1985,5.34
"7436","Iceland"," All types",1984,5.37
"7437","Iceland"," All types",1983,5.11
"7438","Iceland"," All types",1982,4.92
"7439","Iceland"," All types",1981,5.05
"7440","Iceland"," All types",1980,4.97
"7441","Iceland"," Beer",1999,2.89
"7442","Iceland"," Beer",1998,2.64
"7443","Iceland"," Beer",1997,2.41
"7444","Iceland"," Beer",1996,2.2
"7445","Iceland"," Beer",1995,2.02
"7446","Iceland"," Beer",1994,1.81
"7447","Iceland"," Beer",1993,1.49
"7448","Iceland"," Beer",1992,1.45
"7449","Iceland"," Beer",1991,1.58
"7450","Iceland"," Beer",1990,1.73
"7451","Iceland"," Beer",1989,1.83
"7452","Iceland"," Beer",1988,1.07
"7453","Iceland"," Beer",1987,1.08
"7454","Iceland"," Beer",1986,1.07
"7455","Iceland"," Beer",1985,1.16
"7456","Iceland"," Beer",1984,1.17
"7457","Iceland"," Beer",1983,1.11
"7458","Iceland"," Beer",1982,1.02
"7459","Iceland"," Beer",1981,1.06
"7460","Iceland"," Beer",1980,0.99
"7461","Iceland"," Wine",1999,1.25
"7462","Iceland"," Wine",1998,1.18
"7463","Iceland"," Wine",1997,0.97
"7464","Iceland"," Wine",1996,0.91
"7465","Iceland"," Wine",1995,0.81
"7466","Iceland"," Wine",1994,0.78
"7467","Iceland"," Wine",1993,0.76
"7468","Iceland"," Wine",1992,0.79
"7469","Iceland"," Wine",1991,0.8
"7470","Iceland"," Wine",1990,0.76
"7471","Iceland"," Wine",1989,0.67
"7472","Iceland"," Wine",1988,0.9
"7473","Iceland"," Wine",1987,1.01
"7474","Iceland"," Wine",1986,1.03
"7475","Iceland"," Wine",1985,1.09
"7476","Iceland"," Wine",1984,1.19
"7477","Iceland"," Wine",1983,1.14
"7478","Iceland"," Wine",1982,1.02
"7479","Iceland"," Wine",1981,0.94
"7480","Iceland"," Wine",1980,0.9
"7481","Iceland"," Spirits",1999,1.76
"7482","Iceland"," Spirits",1998,1.74
"7483","Iceland"," Spirits",1997,1.72
"7484","Iceland"," Spirits",1996,1.79
"7485","Iceland"," Spirits",1995,1.93
"7486","Iceland"," Spirits",1994,2.02
"7487","Iceland"," Spirits",1993,2.2
"7488","Iceland"," Spirits",1992,2.49
"7489","Iceland"," Spirits",1991,2.76
"7490","Iceland"," Spirits",1990,2.75
"7491","Iceland"," Spirits",1989,2.85
"7492","Iceland"," Spirits",1988,3.5
"7493","Iceland"," Spirits",1987,3.55
"7494","Iceland"," Spirits",1986,3.37
"7495","Iceland"," Spirits",1985,3.09
"7496","Iceland"," Spirits",1984,3.01
"7497","Iceland"," Spirits",1983,2.86
"7498","Iceland"," Spirits",1982,2.88
"7499","Iceland"," Spirits",1981,3.05
"7500","Iceland"," Spirits",1980,3.08
"7501","Iceland"," Other alcoholic beverages",1999,0
"7502","Iceland"," Other alcoholic beverages",1998,0
"7503","Iceland"," Other alcoholic beverages",1997,0
"7504","Iceland"," Other alcoholic beverages",1996,0
"7505","Iceland"," Other alcoholic beverages",1995,0
"7506","Iceland"," Other alcoholic beverages",1994,0
"7507","Iceland"," Other alcoholic beverages",1993,0
"7508","Iceland"," Other alcoholic beverages",1992,0
"7509","Iceland"," Other alcoholic beverages",1991,0
"7510","Iceland"," Other alcoholic beverages",1990,0
"7511","Iceland"," Other alcoholic beverages",1989,0.01
"7512","Iceland"," Other alcoholic beverages",1988,0.01
"7513","Iceland"," Other alcoholic beverages",1987,0.01
"7514","Iceland"," Other alcoholic beverages",1986,0.01
"7515","Iceland"," Other alcoholic beverages",1985,0.02
"7516","Iceland"," Other alcoholic beverages",1984,0.01
"7517","Iceland"," Other alcoholic beverages",1983,0.01
"7518","Iceland"," Other alcoholic beverages",1982,0.01
"7519","Iceland"," Other alcoholic beverages",1981,0.01
"7520","Iceland"," Other alcoholic beverages",1980,0.01
"7521","India"," All types",1999,1.73
"7522","India"," All types",1998,1.43
"7523","India"," All types",1997,1.54
"7524","India"," All types",1996,1.91
"7525","India"," All types",1995,1.83
"7526","India"," All types",1994,1.71
"7527","India"," All types",1993,1.76
"7528","India"," All types",1992,1.59
"7529","India"," All types",1991,1.84
"7530","India"," All types",1990,1.71
"7531","India"," All types",1989,1.66
"7532","India"," All types",1988,1.55
"7533","India"," All types",1987,1.49
"7534","India"," All types",1986,1.32
"7535","India"," All types",1985,1.26
"7536","India"," All types",1984,1.15
"7537","India"," All types",1983,1.17
"7538","India"," All types",1982,1.17
"7539","India"," All types",1981,1.1
"7540","India"," All types",1980,1.06
"7541","India"," Beer",1999,0.03
"7542","India"," Beer",1998,0.03
"7543","India"," Beer",1997,0.03
"7544","India"," Beer",1996,0.03
"7545","India"," Beer",1995,0.02
"7546","India"," Beer",1994,0.02
"7547","India"," Beer",1993,0.01
"7548","India"," Beer",1992,0.02
"7549","India"," Beer",1991,0.02
"7550","India"," Beer",1990,0.02
"7551","India"," Beer",1989,0.02
"7552","India"," Beer",1988,0.01
"7553","India"," Beer",1987,0.01
"7554","India"," Beer",1986,0.02
"7555","India"," Beer",1985,0.02
"7556","India"," Beer",1984,0.02
"7557","India"," Beer",1983,0.02
"7558","India"," Beer",1982,0.02
"7559","India"," Beer",1981,0.02
"7560","India"," Beer",1980,0.01
"7561","India"," Wine",1999,0
"7562","India"," Wine",1998,0
"7563","India"," Wine",1997,0
"7564","India"," Wine",1996,0
"7565","India"," Wine",1995,0
"7566","India"," Wine",1994,0
"7567","India"," Wine",1993,0
"7568","India"," Wine",1992,0
"7569","India"," Wine",1991,0
"7570","India"," Wine",1990,0
"7571","India"," Wine",1989,0
"7572","India"," Wine",1988,0
"7573","India"," Wine",1987,0
"7574","India"," Wine",1986,0
"7575","India"," Wine",1985,0
"7576","India"," Wine",1984,0
"7577","India"," Wine",1983,0
"7578","India"," Wine",1982,0
"7579","India"," Wine",1981,0
"7580","India"," Wine",1980,0
"7581","India"," Spirits",1999,1.69
"7582","India"," Spirits",1998,1.78
"7583","India"," Spirits",1997,1.51
"7584","India"," Spirits",1996,1.89
"7585","India"," Spirits",1995,1.81
"7586","India"," Spirits",1994,1.69
"7587","India"," Spirits",1993,1.74
"7588","India"," Spirits",1992,1.57
"7589","India"," Spirits",1991,1.82
"7590","India"," Spirits",1990,1.69
"7591","India"," Spirits",1989,1.64
"7592","India"," Spirits",1988,1.54
"7593","India"," Spirits",1987,1.48
"7594","India"," Spirits",1986,1.3
"7595","India"," Spirits",1985,1.24
"7596","India"," Spirits",1984,1.14
"7597","India"," Spirits",1983,1.15
"7598","India"," Spirits",1982,1.15
"7599","India"," Spirits",1981,1.08
"7600","India"," Spirits",1980,1.05
"7601","India"," Other alcoholic beverages",1999,0
"7602","India"," Other alcoholic beverages",1998,0
"7603","India"," Other alcoholic beverages",1997,0
"7604","India"," Other alcoholic beverages",1996,0
"7605","India"," Other alcoholic beverages",1995,0
"7606","India"," Other alcoholic beverages",1994,0
"7607","India"," Other alcoholic beverages",1993,0
"7608","India"," Other alcoholic beverages",1992,0
"7609","India"," Other alcoholic beverages",1991,0
"7610","India"," Other alcoholic beverages",1990,0
"7611","India"," Other alcoholic beverages",1989,0
"7612","India"," Other alcoholic beverages",1988,0
"7613","India"," Other alcoholic beverages",1987,0
"7614","India"," Other alcoholic beverages",1986,0
"7615","India"," Other alcoholic beverages",1985,0
"7616","India"," Other alcoholic beverages",1984,0
"7617","India"," Other alcoholic beverages",1983,0
"7618","India"," Other alcoholic beverages",1982,0
"7619","India"," Other alcoholic beverages",1981,0
"7620","India"," Other alcoholic beverages",1980,0
"7621","Indonesia"," All types",1999,0.09
"7622","Indonesia"," All types",1998,0.09
"7623","Indonesia"," All types",1997,0.1
"7624","Indonesia"," All types",1996,0.11
"7625","Indonesia"," All types",1995,0.11
"7626","Indonesia"," All types",1994,0.06
"7627","Indonesia"," All types",1993,0.08
"7628","Indonesia"," All types",1992,0.06
"7629","Indonesia"," All types",1991,0.06
"7630","Indonesia"," All types",1990,0.07
"7631","Indonesia"," All types",1989,0.06
"7632","Indonesia"," All types",1988,0.07
"7633","Indonesia"," All types",1987,0.07
"7634","Indonesia"," All types",1986,0.07
"7635","Indonesia"," All types",1985,0.06
"7636","Indonesia"," All types",1984,0.06
"7637","Indonesia"," All types",1983,0.08
"7638","Indonesia"," All types",1982,0.1
"7639","Indonesia"," All types",1981,0.09
"7640","Indonesia"," All types",1980,0.08
"7641","Indonesia"," Beer",1999,0.04
"7642","Indonesia"," Beer",1998,0.05
"7643","Indonesia"," Beer",1997,0.05
"7644","Indonesia"," Beer",1996,0.06
"7645","Indonesia"," Beer",1995,0.06
"7646","Indonesia"," Beer",1994,0.03
"7647","Indonesia"," Beer",1993,0.05
"7648","Indonesia"," Beer",1992,0.03
"7649","Indonesia"," Beer",1991,0.04
"7650","Indonesia"," Beer",1990,0.04
"7651","Indonesia"," Beer",1989,0.04
"7652","Indonesia"," Beer",1988,0.03
"7653","Indonesia"," Beer",1987,0.03
"7654","Indonesia"," Beer",1986,0.03
"7655","Indonesia"," Beer",1985,0.03
"7656","Indonesia"," Beer",1984,0.02
"7657","Indonesia"," Beer",1983,0.05
"7658","Indonesia"," Beer",1982,0.04
"7659","Indonesia"," Beer",1981,0.04
"7660","Indonesia"," Beer",1980,0.03
"7661","Indonesia"," Wine",1999,0
"7662","Indonesia"," Wine",1998,0
"7663","Indonesia"," Wine",1997,0
"7664","Indonesia"," Wine",1996,0
"7665","Indonesia"," Wine",1995,0
"7666","Indonesia"," Wine",1994,0
"7667","Indonesia"," Wine",1993,0
"7668","Indonesia"," Wine",1992,0
"7669","Indonesia"," Wine",1991,0
"7670","Indonesia"," Wine",1990,0
"7671","Indonesia"," Wine",1989,0
"7672","Indonesia"," Wine",1988,0
"7673","Indonesia"," Wine",1987,0
"7674","Indonesia"," Wine",1986,0
"7675","Indonesia"," Wine",1985,0
"7676","Indonesia"," Wine",1984,0
"7677","Indonesia"," Wine",1983,0
"7678","Indonesia"," Wine",1982,0
"7679","Indonesia"," Wine",1981,0
"7680","Indonesia"," Wine",1980,0
"7681","Indonesia"," Spirits",1999,0.05
"7682","Indonesia"," Spirits",1998,0.04
"7683","Indonesia"," Spirits",1997,0.04
"7684","Indonesia"," Spirits",1996,0.04
"7685","Indonesia"," Spirits",1995,0.05
"7686","Indonesia"," Spirits",1994,0.03
"7687","Indonesia"," Spirits",1993,0.03
"7688","Indonesia"," Spirits",1992,0.03
"7689","Indonesia"," Spirits",1991,0.02
"7690","Indonesia"," Spirits",1990,0.03
"7691","Indonesia"," Spirits",1989,0.03
"7692","Indonesia"," Spirits",1988,0.04
"7693","Indonesia"," Spirits",1987,0.03
"7694","Indonesia"," Spirits",1986,0.04
"7695","Indonesia"," Spirits",1985,0.04
"7696","Indonesia"," Spirits",1984,0.04
"7697","Indonesia"," Spirits",1983,0.04
"7698","Indonesia"," Spirits",1982,0.05
"7699","Indonesia"," Spirits",1981,0.05
"7700","Indonesia"," Spirits",1980,0.05
"7701","Indonesia"," Other alcoholic beverages",1999,0
"7702","Indonesia"," Other alcoholic beverages",1998,0
"7703","Indonesia"," Other alcoholic beverages",1997,0
"7704","Indonesia"," Other alcoholic beverages",1996,0
"7705","Indonesia"," Other alcoholic beverages",1995,0
"7706","Indonesia"," Other alcoholic beverages",1994,0
"7707","Indonesia"," Other alcoholic beverages",1993,0
"7708","Indonesia"," Other alcoholic beverages",1992,0
"7709","Indonesia"," Other alcoholic beverages",1991,0
"7710","Indonesia"," Other alcoholic beverages",1990,0
"7711","Indonesia"," Other alcoholic beverages",1989,NA
"7712","Indonesia"," Other alcoholic beverages",1988,NA
"7713","Indonesia"," Other alcoholic beverages",1987,NA
"7714","Indonesia"," Other alcoholic beverages",1986,NA
"7715","Indonesia"," Other alcoholic beverages",1985,NA
"7716","Indonesia"," Other alcoholic beverages",1984,NA
"7717","Indonesia"," Other alcoholic beverages",1983,NA
"7718","Indonesia"," Other alcoholic beverages",1982,NA
"7719","Indonesia"," Other alcoholic beverages",1981,NA
"7720","Indonesia"," Other alcoholic beverages",1980,NA
"7721","Iran (Islamic Republic of)"," All types",1999,0
"7722","Iran (Islamic Republic of)"," All types",1998,0
"7723","Iran (Islamic Republic of)"," All types",1997,0
"7724","Iran (Islamic Republic of)"," All types",1996,0
"7725","Iran (Islamic Republic of)"," All types",1995,0
"7726","Iran (Islamic Republic of)"," All types",1994,0
"7727","Iran (Islamic Republic of)"," All types",1993,0
"7728","Iran (Islamic Republic of)"," All types",1992,0
"7729","Iran (Islamic Republic of)"," All types",1991,0
"7730","Iran (Islamic Republic of)"," All types",1990,0
"7731","Iran (Islamic Republic of)"," All types",1989,0
"7732","Iran (Islamic Republic of)"," All types",1988,0
"7733","Iran (Islamic Republic of)"," All types",1987,0
"7734","Iran (Islamic Republic of)"," All types",1986,0
"7735","Iran (Islamic Republic of)"," All types",1985,0
"7736","Iran (Islamic Republic of)"," All types",1984,0
"7737","Iran (Islamic Republic of)"," All types",1983,0
"7738","Iran (Islamic Republic of)"," All types",1982,0
"7739","Iran (Islamic Republic of)"," All types",1981,0
"7740","Iran (Islamic Republic of)"," All types",1980,0
"7741","Iran (Islamic Republic of)"," Beer",1999,0
"7742","Iran (Islamic Republic of)"," Beer",1998,0
"7743","Iran (Islamic Republic of)"," Beer",1997,0
"7744","Iran (Islamic Republic of)"," Beer",1996,0
"7745","Iran (Islamic Republic of)"," Beer",1995,0
"7746","Iran (Islamic Republic of)"," Beer",1994,0
"7747","Iran (Islamic Republic of)"," Beer",1993,0
"7748","Iran (Islamic Republic of)"," Beer",1992,0
"7749","Iran (Islamic Republic of)"," Beer",1991,0
"7750","Iran (Islamic Republic of)"," Beer",1990,0
"7751","Iran (Islamic Republic of)"," Beer",1989,0
"7752","Iran (Islamic Republic of)"," Beer",1988,0
"7753","Iran (Islamic Republic of)"," Beer",1987,0
"7754","Iran (Islamic Republic of)"," Beer",1986,0
"7755","Iran (Islamic Republic of)"," Beer",1985,0
"7756","Iran (Islamic Republic of)"," Beer",1984,0
"7757","Iran (Islamic Republic of)"," Beer",1983,0
"7758","Iran (Islamic Republic of)"," Beer",1982,0
"7759","Iran (Islamic Republic of)"," Beer",1981,0
"7760","Iran (Islamic Republic of)"," Beer",1980,0
"7761","Iran (Islamic Republic of)"," Wine",1999,0
"7762","Iran (Islamic Republic of)"," Wine",1998,0
"7763","Iran (Islamic Republic of)"," Wine",1997,0
"7764","Iran (Islamic Republic of)"," Wine",1996,0
"7765","Iran (Islamic Republic of)"," Wine",1995,0
"7766","Iran (Islamic Republic of)"," Wine",1994,0
"7767","Iran (Islamic Republic of)"," Wine",1993,0
"7768","Iran (Islamic Republic of)"," Wine",1992,0
"7769","Iran (Islamic Republic of)"," Wine",1991,0
"7770","Iran (Islamic Republic of)"," Wine",1990,0
"7771","Iran (Islamic Republic of)"," Wine",1989,0
"7772","Iran (Islamic Republic of)"," Wine",1988,0
"7773","Iran (Islamic Republic of)"," Wine",1987,0
"7774","Iran (Islamic Republic of)"," Wine",1986,0
"7775","Iran (Islamic Republic of)"," Wine",1985,0
"7776","Iran (Islamic Republic of)"," Wine",1984,0
"7777","Iran (Islamic Republic of)"," Wine",1983,0
"7778","Iran (Islamic Republic of)"," Wine",1982,0
"7779","Iran (Islamic Republic of)"," Wine",1981,0
"7780","Iran (Islamic Republic of)"," Wine",1980,0
"7781","Iran (Islamic Republic of)"," Spirits",1999,0
"7782","Iran (Islamic Republic of)"," Spirits",1998,0
"7783","Iran (Islamic Republic of)"," Spirits",1997,0
"7784","Iran (Islamic Republic of)"," Spirits",1996,0
"7785","Iran (Islamic Republic of)"," Spirits",1995,0
"7786","Iran (Islamic Republic of)"," Spirits",1994,0
"7787","Iran (Islamic Republic of)"," Spirits",1993,0
"7788","Iran (Islamic Republic of)"," Spirits",1992,0
"7789","Iran (Islamic Republic of)"," Spirits",1991,0
"7790","Iran (Islamic Republic of)"," Spirits",1990,0
"7791","Iran (Islamic Republic of)"," Spirits",1989,0
"7792","Iran (Islamic Republic of)"," Spirits",1988,0
"7793","Iran (Islamic Republic of)"," Spirits",1987,0
"7794","Iran (Islamic Republic of)"," Spirits",1986,0
"7795","Iran (Islamic Republic of)"," Spirits",1985,0
"7796","Iran (Islamic Republic of)"," Spirits",1984,0
"7797","Iran (Islamic Republic of)"," Spirits",1983,0
"7798","Iran (Islamic Republic of)"," Spirits",1982,0
"7799","Iran (Islamic Republic of)"," Spirits",1981,0
"7800","Iran (Islamic Republic of)"," Spirits",1980,0
"7801","Iran (Islamic Republic of)"," Other alcoholic beverages",1999,0
"7802","Iran (Islamic Republic of)"," Other alcoholic beverages",1998,0
"7803","Iran (Islamic Republic of)"," Other alcoholic beverages",1997,0
"7804","Iran (Islamic Republic of)"," Other alcoholic beverages",1996,0
"7805","Iran (Islamic Republic of)"," Other alcoholic beverages",1995,0
"7806","Iran (Islamic Republic of)"," Other alcoholic beverages",1994,0
"7807","Iran (Islamic Republic of)"," Other alcoholic beverages",1993,0
"7808","Iran (Islamic Republic of)"," Other alcoholic beverages",1992,0
"7809","Iran (Islamic Republic of)"," Other alcoholic beverages",1991,0
"7810","Iran (Islamic Republic of)"," Other alcoholic beverages",1990,0
"7811","Iran (Islamic Republic of)"," Other alcoholic beverages",1989,0
"7812","Iran (Islamic Republic of)"," Other alcoholic beverages",1988,0
"7813","Iran (Islamic Republic of)"," Other alcoholic beverages",1987,0
"7814","Iran (Islamic Republic of)"," Other alcoholic beverages",1986,0
"7815","Iran (Islamic Republic of)"," Other alcoholic beverages",1985,0
"7816","Iran (Islamic Republic of)"," Other alcoholic beverages",1984,0
"7817","Iran (Islamic Republic of)"," Other alcoholic beverages",1983,0
"7818","Iran (Islamic Republic of)"," Other alcoholic beverages",1982,0
"7819","Iran (Islamic Republic of)"," Other alcoholic beverages",1981,0
"7820","Iran (Islamic Republic of)"," Other alcoholic beverages",1980,0
"7821","Iraq"," All types",1999,0.21
"7822","Iraq"," All types",1998,0.22
"7823","Iraq"," All types",1997,0.23
"7824","Iraq"," All types",1996,0.26
"7825","Iraq"," All types",1995,0.34
"7826","Iraq"," All types",1994,0.33
"7827","Iraq"," All types",1993,0.39
"7828","Iraq"," All types",1992,0.27
"7829","Iraq"," All types",1991,0.24
"7830","Iraq"," All types",1990,0.48
"7831","Iraq"," All types",1989,0.75
"7832","Iraq"," All types",1988,0.67
"7833","Iraq"," All types",1987,0.66
"7834","Iraq"," All types",1986,0.76
"7835","Iraq"," All types",1985,0.66
"7836","Iraq"," All types",1984,0.9
"7837","Iraq"," All types",1983,0.68
"7838","Iraq"," All types",1982,0.8
"7839","Iraq"," All types",1981,0.69
"7840","Iraq"," All types",1980,0.73
"7841","Iraq"," Beer",1999,0.18
"7842","Iraq"," Beer",1998,0.19
"7843","Iraq"," Beer",1997,0.19
"7844","Iraq"," Beer",1996,0.2
"7845","Iraq"," Beer",1995,0.28
"7846","Iraq"," Beer",1994,0.28
"7847","Iraq"," Beer",1993,0.28
"7848","Iraq"," Beer",1992,0.2
"7849","Iraq"," Beer",1991,0.16
"7850","Iraq"," Beer",1990,0.36
"7851","Iraq"," Beer",1989,0.32
"7852","Iraq"," Beer",1988,0.31
"7853","Iraq"," Beer",1987,0.31
"7854","Iraq"," Beer",1986,0.29
"7855","Iraq"," Beer",1985,0.28
"7856","Iraq"," Beer",1984,0.29
"7857","Iraq"," Beer",1983,0.26
"7858","Iraq"," Beer",1982,0.33
"7859","Iraq"," Beer",1981,0.27
"7860","Iraq"," Beer",1980,0.21
"7861","Iraq"," Wine",1999,0
"7862","Iraq"," Wine",1998,0
"7863","Iraq"," Wine",1997,0
"7864","Iraq"," Wine",1996,0
"7865","Iraq"," Wine",1995,0
"7866","Iraq"," Wine",1994,0
"7867","Iraq"," Wine",1993,0
"7868","Iraq"," Wine",1992,0
"7869","Iraq"," Wine",1991,0
"7870","Iraq"," Wine",1990,0
"7871","Iraq"," Wine",1989,0.01
"7872","Iraq"," Wine",1988,0.01
"7873","Iraq"," Wine",1987,0.01
"7874","Iraq"," Wine",1986,0.01
"7875","Iraq"," Wine",1985,0.01
"7876","Iraq"," Wine",1984,0.01
"7877","Iraq"," Wine",1983,0.01
"7878","Iraq"," Wine",1982,0.01
"7879","Iraq"," Wine",1981,0.01
"7880","Iraq"," Wine",1980,0.01
"7881","Iraq"," Spirits",1999,0.03
"7882","Iraq"," Spirits",1998,0.04
"7883","Iraq"," Spirits",1997,0.04
"7884","Iraq"," Spirits",1996,0.06
"7885","Iraq"," Spirits",1995,0.05
"7886","Iraq"," Spirits",1994,0.05
"7887","Iraq"," Spirits",1993,0.1
"7888","Iraq"," Spirits",1992,0.07
"7889","Iraq"," Spirits",1991,0.08
"7890","Iraq"," Spirits",1990,0.12
"7891","Iraq"," Spirits",1989,0.42
"7892","Iraq"," Spirits",1988,0.36
"7893","Iraq"," Spirits",1987,0.34
"7894","Iraq"," Spirits",1986,0.45
"7895","Iraq"," Spirits",1985,0.36
"7896","Iraq"," Spirits",1984,0.6
"7897","Iraq"," Spirits",1983,0.41
"7898","Iraq"," Spirits",1982,0.47
"7899","Iraq"," Spirits",1981,0.41
"7900","Iraq"," Spirits",1980,0.51
"7901","Iraq"," Other alcoholic beverages",1999,0
"7902","Iraq"," Other alcoholic beverages",1998,0
"7903","Iraq"," Other alcoholic beverages",1997,0
"7904","Iraq"," Other alcoholic beverages",1996,0
"7905","Iraq"," Other alcoholic beverages",1995,0
"7906","Iraq"," Other alcoholic beverages",1994,0
"7907","Iraq"," Other alcoholic beverages",1993,0
"7908","Iraq"," Other alcoholic beverages",1992,0
"7909","Iraq"," Other alcoholic beverages",1991,0
"7910","Iraq"," Other alcoholic beverages",1990,0
"7911","Iraq"," Other alcoholic beverages",1989,0
"7912","Iraq"," Other alcoholic beverages",1988,0
"7913","Iraq"," Other alcoholic beverages",1987,0
"7914","Iraq"," Other alcoholic beverages",1986,0
"7915","Iraq"," Other alcoholic beverages",1985,0
"7916","Iraq"," Other alcoholic beverages",1984,0
"7917","Iraq"," Other alcoholic beverages",1983,0
"7918","Iraq"," Other alcoholic beverages",1982,0
"7919","Iraq"," Other alcoholic beverages",1981,0
"7920","Iraq"," Other alcoholic beverages",1980,0
"7921","Ireland"," All types",1999,14.95
"7922","Ireland"," All types",1998,14.44
"7923","Ireland"," All types",1997,14.18
"7924","Ireland"," All types",1996,13.66
"7925","Ireland"," All types",1995,12.86
"7926","Ireland"," All types",1994,12.67
"7927","Ireland"," All types",1993,12.34
"7928","Ireland"," All types",1992,12.51
"7929","Ireland"," All types",1991,12.2
"7930","Ireland"," All types",1990,12.13
"7931","Ireland"," All types",1989,11.79
"7932","Ireland"," All types",1988,11.39
"7933","Ireland"," All types",1987,10.99
"7934","Ireland"," All types",1986,11.23
"7935","Ireland"," All types",1985,11.62
"7936","Ireland"," All types",1984,11.07
"7937","Ireland"," All types",1983,10.87
"7938","Ireland"," All types",1982,11.9
"7939","Ireland"," All types",1981,12.51
"7940","Ireland"," All types",1980,13.19
"7941","Ireland"," Beer",1999,9.94
"7942","Ireland"," Beer",1998,9.93
"7943","Ireland"," Beer",1997,9.96
"7944","Ireland"," Beer",1996,9.53
"7945","Ireland"," Beer",1995,9.16
"7946","Ireland"," Beer",1994,9.02
"7947","Ireland"," Beer",1993,8.52
"7948","Ireland"," Beer",1992,8.9
"7949","Ireland"," Beer",1991,8.47
"7950","Ireland"," Beer",1990,8.41
"7951","Ireland"," Beer",1989,8.07
"7952","Ireland"," Beer",1988,7.67
"7953","Ireland"," Beer",1987,7.49
"7954","Ireland"," Beer",1986,7.56
"7955","Ireland"," Beer",1985,7.72
"7956","Ireland"," Beer",1984,7.74
"7957","Ireland"," Beer",1983,7.73
"7958","Ireland"," Beer",1982,8.27
"7959","Ireland"," Beer",1981,8.38
"7960","Ireland"," Beer",1980,8.78
"7961","Ireland"," Wine",1999,1.54
"7962","Ireland"," Wine",1998,1.35
"7963","Ireland"," Wine",1997,1.2
"7964","Ireland"," Wine",1996,1.08
"7965","Ireland"," Wine",1995,0.97
"7966","Ireland"," Wine",1994,0.9
"7967","Ireland"," Wine",1993,0.86
"7968","Ireland"," Wine",1992,0.8
"7969","Ireland"," Wine",1991,0.74
"7970","Ireland"," Wine",1990,0.71
"7971","Ireland"," Wine",1989,0.68
"7972","Ireland"," Wine",1988,0.65
"7973","Ireland"," Wine",1987,0.59
"7974","Ireland"," Wine",1986,0.58
"7975","Ireland"," Wine",1985,0.6
"7976","Ireland"," Wine",1984,0.57
"7977","Ireland"," Wine",1983,0.55
"7978","Ireland"," Wine",1982,0.59
"7979","Ireland"," Wine",1981,0.62
"7980","Ireland"," Wine",1980,0.62
"7981","Ireland"," Spirits",1999,2.69
"7982","Ireland"," Spirits",1998,2.45
"7983","Ireland"," Spirits",1997,2.34
"7984","Ireland"," Spirits",1996,2.36
"7985","Ireland"," Spirits",1995,2.12
"7986","Ireland"," Spirits",1994,2.14
"7987","Ireland"," Spirits",1993,2.3
